timestamp,price,cash,long_value,short_value,portfolio_value,num_long,num_short,signal,position_type
97,117822.97,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
98,117579.93,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
99,117565.6,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
100,117583.56,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
101,117640.54,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
102,117432.04,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
103,117124.69,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
104,117063.4,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
105,117190.47,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
106,117298.81,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
107,117229.59,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
108,117086.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
109,117102.43,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
110,117273.36,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
111,117605.16,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
112,117581.66,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
113,116950.47,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
114,116634.84,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
115,116447.59,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
116,116559.69,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
117,116038.39,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
118,115621.47,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
119,115652.02,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
120,115226.93,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
121,115504.48,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
122,115640.77,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
123,115875.32,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
124,115606.61,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
125,116107.19,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
126,116204.94,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
127,116258.13,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
128,116359.14,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
129,116550.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
130,116860.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
131,117162.48,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
132,117234.27,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
133,117108.3,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
134,116313.49,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
135,116372.04,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
136,116686.43,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
137,116662.25,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
138,116788.96,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
139,116855.58,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
140,116800.51,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
141,116839.47,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
142,116800.12,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
143,116418.86,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
144,116461.54,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
145,116068.06,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
146,115905.88,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
147,115296.86,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
148,115200.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
149,115439.36,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
150,115287.83,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
151,115372.46,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
152,115477.27,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
153,115658.76,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
154,115840.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
155,115770.35,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
156,115936.65,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
157,115503.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
158,115307.25,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
159,115034.47,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
160,115024.24,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
161,115349.71,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
162,115288.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
163,115528.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
164,115379.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
165,115307.78,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
166,115307.79,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
167,115120.03,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
168,114662.57,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
169,114842.9,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
170,114679.56,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
171,114664.08,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
172,114721.04,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
173,115070.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
174,114769.04,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
175,114868.59,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
176,114737.27,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
177,115806.62,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
178,116129.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
179,116520.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
180,116058.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
181,115445.45,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
182,115362.35,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
183,115231.69,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
184,115268.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
185,116009.61,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
186,116058.88,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
187,115802.16,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
188,115634.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
189,115388.21,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
190,115557.65,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
191,115480.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
192,115224.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
193,115401.75,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
194,115348.1,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
195,115776.31,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
196,115794.91,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
197,116027.26,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
198,116052.09,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
199,115933.4,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
200,115805.39,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
201,115734.23,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
202,115860.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
203,115750.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
204,115679.98,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
205,115852.95,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
206,115962.93,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
207,115918.29,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
208,115871.58,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
209,115895.39,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
210,115905.88,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
211,115797.12,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
212,115633.92,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
213,115571.78,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
214,115334.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
215,115768.68,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
216,115797.68,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
217,115761.05,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
218,116002.91,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
219,115974.11,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
220,115937.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
221,116035.33,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
222,115978.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
223,115778.71,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
224,115749.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
225,115704.04,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
226,115698.4,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
227,115957.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
228,115886.17,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
229,115764.3,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
230,116029.42,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
231,116027.46,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
232,115865.89,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
233,116157.33,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
234,116632.51,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
235,116486.18,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
236,115815.16,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
237,115495.56,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
238,115121.18,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
239,115260.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
240,115166.45,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
241,115083.97,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
242,114913.45,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
243,114980.85,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
244,115048.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
245,115048.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
246,115086.7,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
247,115318.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
248,115612.84,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
249,115359.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
250,115194.14,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
251,115391.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
252,115377.29,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
253,115482.69,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
254,115084.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
255,114482.69,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
256,114395.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
257,114419.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
258,114312.35,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
259,114589.84,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
260,114487.53,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
261,114180.31,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
262,114463.73,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
263,114628.08,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
264,113975.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
265,113999.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
266,114062.32,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
267,113895.29,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
268,114049.39,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
269,114083.58,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
270,114324.64,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
271,114266.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
272,114158.29,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
273,114400.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
274,113819.02,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
275,113903.23,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
276,113960.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
277,113881.2,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
278,113842.53,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
279,113566.39,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
280,113574.52,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
281,113584.85,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
282,113738.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
283,113759.89,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
284,113853.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
285,113899.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
286,113952.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
287,113413.51,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
288,112299.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
289,112270.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
290,112274.29,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
291,112370.08,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
292,112553.65,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
293,111792.33,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
294,111577.31,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
295,111520.43,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
296,111545.88,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
297,111411.13,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
298,111005.64,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
299,111546.39,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
300,111556.16,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
301,111299.61,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
302,111530.16,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
303,111301.53,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
304,111131.92,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
305,111025.44,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
306,110975.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
307,110880.76,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
308,111767.45,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
309,112760.58,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
310,112671.76,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
311,112433.59,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
312,112732.62,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
313,112966.54,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
314,112992.69,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
315,112991.11,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
316,113022.61,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
317,112200.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
318,112024.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
319,111708.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
320,111330.71,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
321,111364.73,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
322,112065.23,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
323,112236.71,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
324,112326.45,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
325,111958.04,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
326,112097.31,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
327,112477.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
328,112214.4,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
329,112398.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
330,112631.75,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
331,112645.05,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
332,111906.55,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
333,112034.51,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
334,112052.43,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
335,112048.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
336,112094.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
337,111684.25,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
338,111280.39,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
339,111113.26,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
340,111027.16,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
341,110979.35,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
342,111052.11,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
343,111240.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
344,110890.57,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
345,111137.34,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
346,111250.01,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
347,111050.14,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
348,111330.3,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
349,111259.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
350,111053.76,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
351,110962.83,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
352,111202.02,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
353,111329.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
354,111145.59,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
355,111214.62,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
356,111115.92,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
357,111292.13,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
358,111225.02,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
359,111115.98,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
360,111071.25,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
361,110753.42,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
362,110504.15,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
363,110649.44,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
364,110557.76,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
365,110629.15,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
366,110666.24,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
367,110546.66,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
368,110187.97,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
369,110170.55,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
370,110201.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
371,110167.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
372,110038.41,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
373,110228.0,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
374,110157.41,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
375,110267.99,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
376,110384.15,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
377,110807.77,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
378,110936.82,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
379,110832.58,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
380,110781.02,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
381,110773.62,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
382,110695.06,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
383,110952.76,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
384,110825.6,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
385,110752.83,10000.0,0.0,0.0,10000.0,0,0,hold,neutral
